date,datetime,temp,precip,windspeed,winddir,visibility,cloudcover,conditions
2025-03-11,2025-03-11T00:00:00,7.5,0.0,14.5,180.0,28.0,96.6,Overcast
2025-03-11,2025-03-11T01:00:00,7.4,0.0,11.2,171.0,27.9,99.5,Overcast
2025-03-11,2025-03-11T02:00:00,7.5,0.0,12.9,161.0,28.0,99.1,Overcast
2025-03-11,2025-03-11T03:00:00,7.6,0.0,12.8,161.0,28.0,99.1,Overcast
2025-03-11,2025-03-11T04:00:00,7.6,0.894,9.4,176.0,9.6,99.1,"Rain, Overcast"
2025-03-11,2025-03-11T05:00:00,7.5,0.028,8.9,159.0,6.3,99.6,"Rain, Overcast"
2025-03-11,2025-03-11T06:00:00,7.4,0.042,3.6,82.0,9.1,99.1,"Rain, Overcast"
2025-03-11,2025-03-11T07:00:00,7.1,0.63,3.9,187.0,8.1,91.1,"Rain, Overcast"
2025-03-11,2025-03-11T08:00:00,7.3,0.0,0.4,220.0,4.3,98.8,Overcast
2025-03-11,2025-03-11T09:00:00,7.5,0.081,2.0,348.0,7.7,99.3,"Rain, Overcast"
2025-03-11,2025-03-11T10:00:00,8.3,4.335,3.6,101.0,7.1,99.2,"Rain, Overcast"
2025-03-11,2025-03-11T11:00:00,8.6,0.041,2.4,188.0,8.0,99.3,"Rain, Overcast"
2025-03-11,2025-03-11T12:00:00,9.7,0.0,15.9,191.0,24.5,99.3,Overcast
2025-03-11,2025-03-11T13:00:00,9.7,2.492,19.5,176.0,28.6,99.2,"Rain, Overcast"
2025-03-11,2025-03-11T14:00:00,10.9,0.0,19.1,206.0,9.0,90.5,Overcast
2025-03-11,2025-03-11T15:00:00,8.6,0.027,7.5,334.0,8.0,97.1,"Rain, Overcast"
2025-03-11,2025-03-11T16:00:00,10.6,0.433,4.6,185.0,28.8,80.0,"Rain, Partially cloudy"
2025-03-11,2025-03-11T17:00:00,11.0,0.0,13.5,266.0,27.2,98.8,Overcast
2025-03-11,2025-03-11T18:00:00,11.0,0.0,12.6,222.0,14.5,88.3,Partially cloudy
2025-03-11,2025-03-11T19:00:00,10.6,0.299,9.3,204.0,20.5,87.9,"Rain, Partially cloudy"
2025-03-11,2025-03-11T20:00:00,9.5,0.0,9.5,240.0,19.1,50.0,Partially cloudy
2025-03-11,2025-03-11T21:00:00,9.4,0.0,9.6,241.0,28.0,40.0,Partially cloudy
2025-03-11,2025-03-11T22:00:00,9.0,0.0,5.7,259.0,28.0,49.1,Partially cloudy
2025-03-11,2025-03-11T23:00:00,8.3,0.0,7.8,331.0,28.0,50.0,Partially cloudy
2025-04-01,2025-04-01T00:00:00,11.8,0.0,6.9,298.0,28.0,10.0,Clear
2025-04-01,2025-04-01T01:00:00,10.7,0.0,8.4,352.0,28.0,50.0,Partially cloudy
2025-04-01,2025-04-01T02:00:00,9.8,0.0,6.9,341.0,28.0,90.0,Partially cloudy
2025-04-01,2025-04-01T03:00:00,9.1,0.0,4.9,331.0,28.0,100.0,Overcast
2025-04-01,2025-04-01T04:00:00,8.0,0.0,5.0,11.0,28.0,100.0,Overcast
2025-04-01,2025-04-01T05:00:00,7.2,0.0,3.3,1.0,28.0,100.0,Overcast
2025-04-01,2025-04-01T06:00:00,6.4,0.0,5.1,353.0,28.0,100.0,Overcast
2025-04-01,2025-04-01T07:00:00,5.9,0.0,7.0,351.0,28.0,100.0,Overcast
2025-04-01,2025-04-01T08:00:00,5.9,0.0,3.4,23.0,29.5,78.6,Partially cloudy
2025-04-01,2025-04-01T09:00:00,6.8,0.0,4.9,325.0,27.5,80.0,Partially cloudy
2025-04-01,2025-04-01T10:00:00,10.9,0.0,1.9,353.0,27.5,80.0,Partially cloudy
2025-04-01,2025-04-01T11:00:00,13.4,0.0,1.8,324.0,28.8,88.8,Partially cloudy
2025-04-01,2025-04-01T12:00:00,15.7,0.0,3.7,297.0,27.5,90.0,Partially cloudy
2025-04-01,2025-04-01T13:00:00,18.3,0.0,2.2,257.0,27.5,90.0,Partially cloudy
2025-04-01,2025-04-01T14:00:00,21.1,0.0,1.2,239.0,29.9,89.3,Partially cloudy
2025-04-01,2025-04-01T15:00:00,22.1,0.0,9.7,231.0,27.5,80.0,Partially cloudy
2025-04-01,2025-04-01T16:00:00,22.6,0.0,14.7,211.0,27.6,60.0,Partially cloudy
2025-04-01,2025-04-01T17:00:00,22.8,0.0,14.8,221.0,29.2,60.9,Partially cloudy
2025-04-01,2025-04-01T18:00:00,21.5,0.0,18.3,220.0,27.5,60.0,Partially cloudy
2025-04-01,2025-04-01T19:00:00,20.6,0.0,16.6,212.0,27.5,60.0,Partially cloudy
2025-04-01,2025-04-01T20:00:00,19.7,0.0,16.4,213.0,30.1,79.4,Partially cloudy
2025-04-01,2025-04-01T21:00:00,18.0,0.0,15.1,240.0,28.0,80.0,Partially cloudy
2025-04-01,2025-04-01T22:00:00,16.5,0.0,4.9,187.0,28.0,80.0,Partially cloudy
2025-04-01,2025-04-01T23:00:00,14.7,0.0,0.9,225.0,28.0,90.0,Partially cloudy
2025-04-02,2025-04-02T00:00:00,14.6,0.0,8.3,141.0,28.0,90.0,Partially cloudy
2025-04-02,2025-04-02T01:00:00,13.6,0.0,11.1,177.0,28.0,90.0,Partially cloudy
2025-04-02,2025-04-02T02:00:00,12.4,0.0,5.6,157.0,28.0,90.0,Partially cloudy
2025-04-02,2025-04-02T03:00:00,12.0,0.0,3.8,168.0,10.0,54.4,Partially cloudy
2025-04-02,2025-04-02T04:00:00,10.2,0.0,0.7,237.0,19.1,60.0,Partially cloudy
2025-04-02,2025-04-02T05:00:00,8.8,0.0,0.8,218.0,20.0,0.0,Clear
2025-04-02,2025-04-02T06:00:00,8.6,0.0,0.4,170.0,10.1,10.0,Clear
2025-04-02,2025-04-02T07:00:00,8.7,0.0,2.1,99.0,10.1,11.0,Clear
2025-04-02,2025-04-02T08:00:00,8.0,0.0,0.4,129.0,10.6,31.6,Partially cloudy
2025-04-02,2025-04-02T09:00:00,8.6,0.0,0.4,170.0,16.1,88.6,Partially cloudy
2025-04-02,2025-04-02T10:00:00,10.4,0.0,0.9,115.0,13.2,100.0,Overcast
2025-04-02,2025-04-02T11:00:00,11.7,0.0,0.6,146.0,14.1,99.3,Overcast
2025-04-02,2025-04-02T12:00:00,13.3,0.0,8.0,195.0,14.0,90.9,Overcast
2025-04-02,2025-04-02T13:00:00,15.4,0.0,11.4,201.0,22.8,81.2,Partially cloudy
2025-04-02,2025-04-02T14:00:00,18.2,0.0,17.5,204.0,24.8,87.5,Partially cloudy
2025-04-02,2025-04-02T15:00:00,18.2,0.0,12.6,232.0,22.3,63.6,Partially cloudy
2025-04-02,2025-04-02T16:00:00,17.5,0.0,14.5,204.0,27.5,96.2,Overcast
2025-04-02,2025-04-02T17:00:00,17.7,0.26,12.7,209.0,29.1,88.5,"Rain, Partially cloudy"
2025-04-02,2025-04-02T18:00:00,18.4,0.005,15.7,188.0,27.4,81.2,"Rain, Partially cloudy"
2025-04-02,2025-04-02T19:00:00,16.8,0.003,11.9,165.0,27.5,88.0,"Rain, Partially cloudy"
2025-04-02,2025-04-02T20:00:00,17.0,0.0,17.7,200.0,29.2,79.0,Partially cloudy
2025-04-02,2025-04-02T21:00:00,15.5,0.0,12.7,189.0,28.0,99.5,Overcast
2025-04-02,2025-04-02T22:00:00,14.5,0.0,11.3,164.0,28.0,99.5,Overcast
2025-04-02,2025-04-02T23:00:00,15.1,0.0,17.1,214.0,28.0,86.9,Partially cloudy
2025-04-03,2025-04-03T00:00:00,13.3,0.008,16.5,229.0,27.9,80.9,"Rain, Partially cloudy"
2025-04-03,2025-04-03T01:00:00,12.3,0.011,12.2,168.0,9.2,90.0,"Rain, Partially cloudy"
2025-04-03,2025-04-03T02:00:00,11.1,3.668,23.8,240.0,9.0,90.4,"Rain, Overcast"
2025-04-03,2025-04-03T03:00:00,10.3,0.126,9.6,240.0,12.6,88.2,"Rain, Partially cloudy"
2025-04-03,2025-04-03T04:00:00,9.8,0.042,5.7,126.0,24.5,80.9,"Rain, Partially cloudy"
2025-04-03,2025-04-03T05:00:00,9.6,3.575,7.9,150.0,18.0,87.8,"Rain, Partially cloudy"
2025-04-03,2025-04-03T06:00:00,9.3,0.008,16.0,170.0,9.0,96.4,"Rain, Overcast"
2025-04-03,2025-04-03T07:00:00,8.8,0.014,17.9,170.0,7.1,99.1,"Rain, Overcast"
2025-04-03,2025-04-03T08:00:00,8.7,7.299,9.4,160.0,9.0,100.0,"Rain, Overcast"
2025-04-03,2025-04-03T09:00:00,8.7,0.014,5.3,122.0,7.9,99.6,"Rain, Overcast"
2025-04-03,2025-04-03T10:00:00,8.3,0.014,9.5,130.0,9.5,97.8,"Rain, Overcast"
2025-04-03,2025-04-03T11:00:00,9.2,4.335,7.8,81.0,14.5,100.0,"Rain, Overcast"
2025-04-03,2025-04-03T12:00:00,10.1,0.005,7.7,88.0,18.6,97.8,"Rain, Overcast"
2025-04-03,2025-04-03T13:00:00,10.5,0.0,5.8,54.0,18.8,96.5,Overcast
2025-04-03,2025-04-03T14:00:00,10.2,1.967,4.3,75.0,7.0,100.0,"Rain, Overcast"
2025-04-03,2025-04-03T15:00:00,9.7,0.014,11.0,135.0,9.0,96.5,"Rain, Overcast"
2025-04-03,2025-04-03T16:00:00,10.3,0.027,4.4,97.0,13.2,99.6,"Rain, Overcast"
2025-04-03,2025-04-03T17:00:00,10.4,4.335,1.1,82.0,24.0,99.5,"Rain, Overcast"
2025-04-03,2025-04-03T18:00:00,10.5,0.027,6.0,32.0,14.2,96.2,"Rain, Overcast"
2025-04-03,2025-04-03T19:00:00,9.9,0.008,4.5,59.0,10.0,99.1,"Rain, Overcast"
2025-04-03,2025-04-03T20:00:00,10.0,2.06,4.5,5.0,20.2,99.7,"Rain, Overcast"
2025-04-03,2025-04-03T21:00:00,9.9,0.0,7.6,344.0,24.2,100.0,Overcast
2025-04-03,2025-04-03T22:00:00,9.9,0.0,2.5,347.0,28.0,100.0,Overcast
2025-04-03,2025-04-03T23:00:00,10.2,0.268,1.1,51.0,28.0,99.5,"Rain, Overcast"
2025-04-04,2025-04-04T00:00:00,9.9,0.0,1.1,79.0,16.4,100.0,Overcast
2025-04-04,2025-04-04T01:00:00,10.0,0.0,7.9,351.0,27.1,100.0,Overcast
2025-04-04,2025-04-04T02:00:00,10.0,0.0,1.3,83.0,12.8,100.0,Overcast
2025-04-04,2025-04-04T03:00:00,10.0,0.0,1.3,98.0,13.7,99.6,Overcast
2025-04-04,2025-04-04T04:00:00,10.6,0.003,11.8,139.0,11.8,99.1,"Rain, Overcast"
2025-04-04,2025-04-04T05:00:00,10.4,5.363,14.1,131.0,8.2,96.4,"Rain, Overcast"
2025-04-04,2025-04-04T06:00:00,10.2,0.003,0.7,130.0,6.6,86.9,"Rain, Partially cloudy"
2025-04-04,2025-04-04T07:00:00,9.9,0.0,0.5,118.0,5.7,99.1,Overcast
2025-04-04,2025-04-04T08:00:00,9.1,0.158,1.5,122.0,9.6,85.5,"Rain, Partially cloudy"
2025-04-04,2025-04-04T09:00:00,10.6,0.0,11.5,141.0,16.7,80.9,Partially cloudy
2025-04-04,2025-04-04T10:00:00,11.8,0.0,13.5,159.0,26.3,85.4,Partially cloudy
2025-04-04,2025-04-04T11:00:00,14.0,0.694,19.0,141.0,26.4,59.9,"Rain, Partially cloudy"
2025-04-04,2025-04-04T12:00:00,15.0,0.0,31.2,160.0,27.5,98.8,Overcast
2025-04-04,2025-04-04T13:00:00,15.3,0.0,31.3,171.0,24.9,90.0,Partially cloudy
2025-04-04,2025-04-04T14:00:00,15.6,0.0,32.7,181.0,28.3,90.3,Overcast
2025-04-04,2025-04-04T15:00:00,14.9,0.0,22.0,178.0,10.7,97.1,Overcast
2025-04-04,2025-04-04T16:00:00,12.5,0.0,25.1,203.0,5.8,98.8,Overcast
2025-04-04,2025-04-04T17:00:00,11.5,11.27,9.4,181.0,29.0,96.1,"Rain, Overcast"
2025-04-04,2025-04-04T18:00:00,12.0,0.003,6.3,123.0,10.1,88.1,"Rain, Partially cloudy"
2025-04-04,2025-04-04T19:00:00,13.0,0.0,20.4,161.0,10.1,50.3,Partially cloudy
2025-04-04,2025-04-04T20:00:00,12.4,0.703,20.2,171.0,30.1,81.2,"Rain, Partially cloudy"
2025-04-04,2025-04-04T21:00:00,12.0,0.0,14.6,169.0,28.0,78.3,Partially cloudy
2025-04-04,2025-04-04T22:00:00,11.6,0.0,16.1,180.0,28.0,77.4,Partially cloudy
2025-04-04,2025-04-04T23:00:00,10.7,0.0,4.3,280.0,28.0,49.1,Partially cloudy
2025-04-05,2025-04-05T00:00:00,9.8,0.0,15.9,250.0,28.0,96.4,Overcast
2025-04-05,2025-04-05T01:00:00,9.1,0.008,11.0,176.0,28.0,88.1,"Rain, Partially cloudy"
2025-04-05,2025-04-05T02:00:00,8.0,0.626,4.2,139.0,28.0,30.0,"Rain, Partially cloudy"
2025-04-05,2025-04-05T03:00:00,7.9,0.0,7.9,156.0,28.0,40.9,Partially cloudy
2025-04-05,2025-04-05T04:00:00,7.8,0.0,9.9,186.0,28.0,30.0,Partially cloudy
2025-04-05,2025-04-05T05:00:00,8.2,0.0,8.3,177.0,28.0,33.8,Partially cloudy
2025-04-05,2025-04-05T06:00:00,8.8,0.0,13.2,221.0,25.3,51.5,Partially cloudy
2025-04-05,2025-04-05T07:00:00,9.1,0.0,10.2,185.0,22.6,60.1,Partially cloudy
2025-04-05,2025-04-05T08:00:00,8.1,0.224,7.8,178.0,20.4,50.9,"Rain, Partially cloudy"
2025-04-05,2025-04-05T09:00:00,8.7,0.0,7.8,159.0,16.2,90.5,Overcast
2025-04-05,2025-04-05T10:00:00,9.7,0.0,11.3,240.0,22.3,90.9,Overcast
2025-04-05,2025-04-05T11:00:00,10.3,0.0,13.1,247.0,26.6,98.8,Overcast
2025-04-05,2025-04-05T12:00:00,11.8,0.0,8.1,264.0,25.7,90.0,Partially cloudy
2025-04-05,2025-04-05T13:00:00,13.4,0.0,6.2,187.0,27.5,78.1,Partially cloudy
2025-04-05,2025-04-05T14:00:00,14.5,0.0,4.5,202.0,28.8,89.1,Partially cloudy
2025-04-05,2025-04-05T15:00:00,14.3,0.0,11.0,184.0,27.5,78.6,Partially cloudy
2025-04-05,2025-04-05T16:00:00,16.1,0.0,9.4,201.0,27.4,61.0,Partially cloudy
2025-04-05,2025-04-05T17:00:00,16.3,0.173,12.8,175.0,28.8,80.8,"Rain, Partially cloudy"
2025-04-05,2025-04-05T18:00:00,14.3,0.0,16.0,257.0,14.5,80.0,Partially cloudy
2025-04-05,2025-04-05T19:00:00,14.1,0.0,12.7,287.0,27.5,90.0,Partially cloudy
2025-04-05,2025-04-05T20:00:00,14.0,0.0,12.1,291.0,29.6,89.1,Partially cloudy
2025-04-05,2025-04-05T21:00:00,13.1,0.0,7.1,316.0,28.0,90.0,Partially cloudy
2025-04-05,2025-04-05T22:00:00,12.1,0.0,5.4,1.0,28.0,90.0,Partially cloudy
2025-04-05,2025-04-05T23:00:00,11.2,0.0,3.9,42.0,28.0,90.0,Partially cloudy
2025-04-06,2025-04-06T00:00:00,10.7,0.0,0.8,233.0,28.0,90.0,Partially cloudy
2025-04-06,2025-04-06T01:00:00,10.9,0.0,0.7,218.0,28.0,88.0,Partially cloudy
2025-04-06,2025-04-06T02:00:00,10.3,0.0,5.6,131.0,28.0,90.0,Partially cloudy
2025-04-06,2025-04-06T03:00:00,9.6,0.0,2.1,120.0,28.0,88.0,Partially cloudy
2025-04-06,2025-04-06T04:00:00,9.2,0.0,3.5,97.0,28.0,100.0,Overcast
2025-04-06,2025-04-06T05:00:00,8.9,0.0,3.6,88.0,23.5,100.0,Overcast
2025-04-06,2025-04-06T06:00:00,8.2,0.0,0.3,261.0,11.9,100.0,Overcast
2025-04-06,2025-04-06T07:00:00,7.4,0.0,0.6,204.0,11.0,90.0,Partially cloudy
2025-04-06,2025-04-06T08:00:00,7.3,0.0,0.1,19.0,11.5,77.6,Partially cloudy
2025-04-06,2025-04-06T09:00:00,8.2,0.0,0.2,58.0,18.8,59.5,Partially cloudy
2025-04-06,2025-04-06T10:00:00,10.9,0.0,3.5,197.0,24.0,49.4,Partially cloudy
2025-04-06,2025-04-06T11:00:00,12.5,0.0,0.4,326.0,17.1,50.0,Partially cloudy
2025-04-06,2025-04-06T12:00:00,14.8,0.0,3.5,200.0,22.3,30.0,Partially cloudy
2025-04-06,2025-04-06T13:00:00,16.4,0.0,2.0,211.0,27.5,30.0,Partially cloudy
2025-04-06,2025-04-06T14:00:00,18.0,0.0,3.8,227.0,24.4,32.0,Partially cloudy
2025-04-06,2025-04-06T15:00:00,18.5,0.0,2.8,196.0,20.5,39.7,Partially cloudy
2025-04-06,2025-04-06T16:00:00,19.0,0.0,4.6,241.0,27.5,59.9,Partially cloudy
2025-04-06,2025-04-06T17:00:00,19.3,0.0,14.5,268.0,22.6,51.1,Partially cloudy
2025-04-06,2025-04-06T18:00:00,18.9,0.0,11.3,271.0,27.5,60.3,Partially cloudy
2025-04-06,2025-04-06T19:00:00,17.9,0.0,20.6,237.0,27.5,50.0,Partially cloudy
2025-04-06,2025-04-06T20:00:00,17.2,0.0,13.8,258.0,29.6,31.1,Partially cloudy
2025-04-06,2025-04-06T21:00:00,15.5,0.0,10.8,262.0,28.0,30.0,Partially cloudy
2025-04-06,2025-04-06T22:00:00,13.3,0.0,4.2,260.0,28.0,30.0,Partially cloudy
2025-04-06,2025-04-06T23:00:00,11.7,0.0,0.6,238.0,28.0,0.0,Clear
2025-04-07,2025-04-07T00:00:00,10.8,0.0,1.3,248.0,28.0,0.0,Clear
2025-04-07,2025-04-07T01:00:00,10.2,0.0,4.2,351.0,28.0,0.0,Clear
2025-04-07,2025-04-07T02:00:00,9.4,0.0,0.6,259.0,28.0,0.0,Clear
2025-04-07,2025-04-07T03:00:00,8.6,0.0,1.8,30.0,28.0,0.0,Clear
2025-04-07,2025-04-07T04:00:00,8.0,0.0,5.2,348.0,28.0,0.0,Clear
2025-04-07,2025-04-07T05:00:00,7.6,0.0,5.0,355.0,28.0,0.0,Clear
2025-04-07,2025-04-07T06:00:00,7.1,0.0,0.3,8.0,11.0,0.0,Clear
2025-04-07,2025-04-07T07:00:00,6.7,0.0,5.0,12.0,20.0,10.0,Clear
2025-04-07,2025-04-07T08:00:00,6.6,0.0,0.0,110.0,28.3,31.4,Partially cloudy
2025-04-07,2025-04-07T09:00:00,7.6,0.0,2.0,350.0,27.5,12.0,Clear
2025-04-07,2025-04-07T10:00:00,10.3,0.0,7.2,315.0,26.6,0.0,Clear
2025-04-07,2025-04-07T11:00:00,13.5,0.0,2.3,31.0,28.8,0.0,Clear
2025-04-07,2025-04-07T12:00:00,16.3,0.0,4.1,142.0,23.1,1.0,Clear
2025-04-07,2025-04-07T13:00:00,18.7,0.0,3.8,143.0,27.5,10.7,Clear
2025-04-07,2025-04-07T14:00:00,19.7,0.0,0.6,24.0,30.1,28.2,Partially cloudy
2025-04-07,2025-04-07T15:00:00,20.7,0.0,3.7,302.0,19.7,30.0,Partially cloudy
2025-04-07,2025-04-07T16:00:00,22.0,0.0,3.6,33.0,24.9,30.0,Partially cloudy
2025-04-07,2025-04-07T17:00:00,22.3,0.0,3.8,188.0,29.2,39.2,Partially cloudy
2025-04-07,2025-04-07T18:00:00,22.7,0.0,3.8,304.0,27.5,39.2,Partially cloudy
2025-04-07,2025-04-07T19:00:00,22.6,0.0,3.8,179.0,27.5,11.6,Clear
2025-04-07,2025-04-07T20:00:00,21.6,0.0,5.6,210.0,30.1,10.6,Clear
2025-04-07,2025-04-07T21:00:00,18.9,0.0,7.8,205.0,28.0,0.0,Clear
2025-04-07,2025-04-07T22:00:00,16.9,0.0,7.5,269.0,28.0,0.0,Clear
2025-04-07,2025-04-07T23:00:00,14.6,0.0,3.8,358.0,28.0,0.0,Clear
2025-04-08,2025-04-08T00:00:00,13.9,0.0,7.0,8.0,28.0,0.0,Clear
2025-04-08,2025-04-08T01:00:00,12.7,0.0,7.0,348.0,28.0,0.0,Clear
2025-04-08,2025-04-08T02:00:00,11.3,0.0,5.1,334.0,28.0,0.0,Clear
2025-04-08,2025-04-08T03:00:00,10.4,0.0,8.9,333.0,28.0,0.0,Clear
2025-04-08,2025-04-08T04:00:00,9.4,0.0,5.2,353.0,28.0,0.0,Clear
2025-04-08,2025-04-08T05:00:00,8.6,0.0,3.5,14.0,28.0,0.0,Clear
2025-04-08,2025-04-08T06:00:00,8.0,0.0,5.2,6.0,28.0,0.0,Clear
2025-04-08,2025-04-08T07:00:00,7.8,0.0,5.2,355.0,28.0,0.0,Clear
2025-04-08,2025-04-08T08:00:00,7.2,0.0,0.6,7.0,29.2,0.0,Clear
2025-04-08,2025-04-08T09:00:00,8.9,0.0,0.5,46.0,27.5,0.0,Clear
2025-04-08,2025-04-08T10:00:00,12.2,0.0,3.8,347.0,27.5,0.0,Clear
2025-04-08,2025-04-08T11:00:00,15.0,0.0,3.9,2.0,29.2,0.0,Clear
2025-04-08,2025-04-08T12:00:00,17.8,0.0,2.3,323.0,27.5,0.0,Clear
2025-04-08,2025-04-08T13:00:00,20.7,0.0,4.0,259.0,21.4,0.0,Clear
2025-04-08,2025-04-08T14:00:00,22.4,0.0,9.3,158.0,25.7,10.0,Clear
2025-04-08,2025-04-08T15:00:00,23.4,0.0,7.9,133.0,27.5,11.6,Clear
2025-04-08,2025-04-08T16:00:00,24.1,0.0,9.3,147.0,27.5,11.6,Clear
2025-04-08,2025-04-08T17:00:00,24.2,0.0,7.6,113.0,24.0,1.0,Clear
2025-04-08,2025-04-08T18:00:00,24.4,0.0,5.7,113.0,27.5,30.0,Partially cloudy
2025-04-08,2025-04-08T19:00:00,24.0,0.0,7.6,112.0,21.4,1.0,Clear
2025-04-08,2025-04-08T20:00:00,22.7,0.0,7.7,131.0,29.2,0.5,Clear
2025-04-08,2025-04-08T21:00:00,19.7,0.0,7.5,140.0,28.0,0.0,Clear
2025-04-08,2025-04-08T22:00:00,17.6,0.0,3.4,130.0,28.0,0.0,Clear
2025-04-08,2025-04-08T23:00:00,15.6,0.0,3.6,112.0,28.0,0.0,Clear
2025-04-09,2025-04-09T00:00:00,14.6,0.0,7.3,27.0,28.0,0.0,Clear
2025-04-09,2025-04-09T01:00:00,12.6,0.0,3.9,7.0,28.0,0.0,Clear
2025-04-09,2025-04-09T02:00:00,11.7,0.0,9.2,348.0,28.0,0.0,Clear
2025-04-09,2025-04-09T03:00:00,11.4,0.0,9.2,348.0,28.0,0.0,Clear
2025-04-09,2025-04-09T04:00:00,10.0,0.0,9.3,345.0,28.0,0.0,Clear
2025-04-09,2025-04-09T05:00:00,9.2,0.0,7.5,335.0,28.0,0.0,Clear
2025-04-09,2025-04-09T06:00:00,8.9,0.0,4.0,345.0,28.0,0.0,Clear
2025-04-09,2025-04-09T07:00:00,8.2,0.0,5.5,3.0,28.0,10.0,Clear
2025-04-09,2025-04-09T08:00:00,8.2,0.0,7.7,355.0,29.2,9.9,Clear
2025-04-09,2025-04-09T09:00:00,9.5,0.0,3.8,345.0,27.5,10.9,Clear
2025-04-09,2025-04-09T10:00:00,12.5,0.0,5.7,346.0,27.5,30.0,Partially cloudy
2025-04-09,2025-04-09T11:00:00,15.4,0.0,5.6,334.0,29.0,29.1,Partially cloudy
2025-04-09,2025-04-09T12:00:00,18.6,0.0,4.3,9.0,18.8,50.0,Partially cloudy
2025-04-09,2025-04-09T13:00:00,19.8,0.0,2.4,333.0,18.8,80.0,Partially cloudy
2025-04-09,2025-04-09T14:00:00,22.0,0.0,7.6,206.0,23.1,48.3,Partially cloudy
2025-04-09,2025-04-09T15:00:00,22.3,0.0,3.9,357.0,19.7,50.0,Partially cloudy
2025-04-09,2025-04-09T16:00:00,23.7,0.0,10.7,153.0,18.8,50.0,Partially cloudy
2025-04-09,2025-04-09T17:00:00,24.4,0.0,5.6,218.0,29.2,59.1,Partially cloudy
2025-04-09,2025-04-09T18:00:00,24.3,0.0,2.4,335.0,27.5,80.0,Partially cloudy
2025-04-09,2025-04-09T19:00:00,24.1,0.0,0.5,164.0,27.5,77.7,Partially cloudy
2025-04-09,2025-04-09T20:00:00,22.9,0.0,0.5,196.0,10.0,10.0,Clear
2025-04-09,2025-04-09T21:00:00,19.0,0.0,0.4,212.0,28.0,10.0,Clear
2025-04-09,2025-04-09T22:00:00,17.4,0.0,0.0,130.0,28.0,30.0,Partially cloudy
2025-04-09,2025-04-09T23:00:00,15.9,0.0,0.0,160.0,28.0,10.0,Clear
2025-04-10,2025-04-10T00:00:00,14.2,0.0,7.0,315.0,28.0,10.0,Clear
2025-04-10,2025-04-10T01:00:00,13.1,0.0,7.1,351.0,28.0,10.0,Clear
2025-04-10,2025-04-10T02:00:00,12.1,0.0,7.3,5.0,28.0,0.0,Clear
2025-04-10,2025-04-10T03:00:00,11.0,0.0,0.5,56.0,28.0,30.0,Partially cloudy
2025-04-10,2025-04-10T04:00:00,10.4,0.0,4.2,5.0,28.0,30.0,Partially cloudy
2025-04-10,2025-04-10T05:00:00,10.3,0.0,9.3,348.0,28.0,50.0,Partially cloudy
2025-04-10,2025-04-10T06:00:00,9.4,0.0,7.7,345.0,10.0,43.6,Partially cloudy
2025-04-10,2025-04-10T07:00:00,9.2,0.0,5.6,344.0,28.0,50.0,Partially cloudy
2025-04-10,2025-04-10T08:00:00,9.1,0.0,2.4,344.0,29.7,52.6,Partially cloudy
2025-04-10,2025-04-10T09:00:00,10.8,0.0,1.1,53.0,27.5,60.0,Partially cloudy
2025-04-10,2025-04-10T10:00:00,13.0,0.0,5.8,340.0,27.5,90.0,Partially cloudy
2025-04-10,2025-04-10T11:00:00,16.2,0.0,6.0,353.0,24.8,79.3,Partially cloudy
2025-04-10,2025-04-10T12:00:00,19.0,0.0,6.4,83.0,18.8,60.0,Partially cloudy
2025-04-10,2025-04-10T13:00:00,20.0,0.0,6.7,121.0,27.5,50.0,Partially cloudy
2025-04-10,2025-04-10T14:00:00,21.6,0.0,22.2,138.0,30.1,51.4,Partially cloudy
2025-04-10,2025-04-10T15:00:00,22.2,0.0,16.4,137.0,24.9,78.3,Partially cloudy
2025-04-10,2025-04-10T16:00:00,22.0,0.0,24.8,138.0,27.5,88.0,Partially cloudy
2025-04-10,2025-04-10T17:00:00,22.1,0.0,26.0,139.0,29.2,78.4,Partially cloudy
2025-04-10,2025-04-10T18:00:00,22.6,0.0,16.9,131.0,27.5,57.6,Partially cloudy
2025-04-10,2025-04-10T19:00:00,21.2,0.0,23.6,130.0,27.5,58.2,Partially cloudy
2025-04-10,2025-04-10T20:00:00,19.3,0.0,18.7,130.0,30.1,51.3,Partially cloudy
2025-04-10,2025-04-10T21:00:00,17.9,0.0,11.7,119.0,28.0,60.0,Partially cloudy
2025-04-10,2025-04-10T22:00:00,17.1,0.0,6.3,99.0,28.0,80.0,Partially cloudy
2025-04-10,2025-04-10T23:00:00,16.3,0.0,13.0,128.0,28.0,60.0,Partially cloudy
2025-04-11,2025-04-11T00:00:00,15.8,0.0,14.9,129.0,28.0,80.0,Partially cloudy
2025-04-11,2025-04-11T01:00:00,14.6,0.0,8.2,126.0,28.0,80.0,Partially cloudy
2025-04-11,2025-04-11T02:00:00,13.6,0.0,9.2,115.0,28.0,50.0,Partially cloudy
2025-04-11,2025-04-11T03:00:00,12.2,0.0,4.4,88.0,28.0,80.0,Partially cloudy
2025-04-11,2025-04-11T04:00:00,11.3,0.0,4.5,25.0,28.0,90.0,Partially cloudy
2025-04-11,2025-04-11T05:00:00,11.2,0.0,4.3,340.0,28.0,80.0,Partially cloudy
2025-04-11,2025-04-11T06:00:00,10.8,0.0,9.4,348.0,28.0,90.0,Partially cloudy
